[0, 'ENSMUSG00000102693.1']
[699, 'ENSMUSG00000087764.1']
[700, 'ENSMUSG00000025995.16']
[701, 'ENSMUSG00000099850.1']
[702, 'ENSMUSG00000084817.3']
[703, 'ENSMUSG00000098549.1']
[704, 'ENSMUSG00000099381.1']
[705, 'ENSMUSG00000025993.10']
[706, 'ENSMUSG00000099946.1']
[707, 'ENSMUSG00000070896.2']
[708, 'ENSMUSG00000090682.4']
[709, 'ENSMUSG00000044457.8']
[710, 'ENSMUSG00000099432.1']
[711, 'ENSMUSG00000041144.12']
[712, 'ENSMUSG00000096047.1']
[713, 'ENSMUSG00000101262.1']
[714, 'ENSMUSG00000101337.6']
[715, 'ENSMUSG00000025986.6']
[716, 'ENSMUSG00000100213.1']
[717, 'ENSMUSG00000103129.1']
[718, 'ENSMUSG00000100160.1']
[719, 'ENSMUSG00000101921.1']
[720, 'ENSMUSG00000101447.1']
[721, 'ENSMUSG00000081185.1']
[722, 'ENSMUSG00000103246.1']
[723, 'ENSMUSG00000098876.1']
[724, 'ENSMUSG00000100530.1']
[725, 'ENSMUSG00000104067.1']
[726, 'ENSMUSG00000100033.1']
[727, 'ENSMUSG00000094968.1']
[728, 'ENSMUSG00000088017.1']
[729, 'ENSMUSG00000101996.1']
[730, 'ENSMUSG00000096973.1']
[731, 'ENSMUSG00000064943.1']
[732, 'ENSMUSG00000100866.1']
[733, 'ENSMUSG00000101721.1']
[734, 'ENSMUSG00000099376.1']
[735, 'ENSMUSG00000097883.1']
[736, 'ENSMUSG00000092790.1']
[737, 'ENSMUSG00000099698.1']
[738, 'ENSMUSG00000099454.1']
[739, 'ENSMUSG00000051616.14']
[740, 'ENSMUSG00000099627.1']
[741, 'ENSMUSG00000099577.1']
[742, 'ENSMUSG00000099882.1']
[743, 'ENSMUSG00000101760.1']
[744, 'ENSMUSG00000099608.1']
[745, 'ENSMUSG00000099864.1']
[746, 'ENSMUSG00000098249.1']
[747, 'ENSMUSG00000100451.1']
[748, 'ENSMUSG00000099941.1']
[749, 'ENSMUSG00000084531.1']
[750, 'ENSMUSG00000100816.1']
[751, 'ENSMUSG00000026109.14']
[752, 'ENSMUSG00000100671.1']
[753, 'ENSMUSG00000092906.1']
[754, 'ENSMUSG00000101242.1']
[755, 'ENSMUSG00000099924.1']
[756, 'ENSMUSG00000099625.1']
[757, 'ENSMUSG00000101799.1']
[758, 'ENSMUSG00000045954.7']
[759, 'ENSMUSG00000099741.1']
[760, 'ENSMUSG00000101702.1']
[761, 'ENSMUSG00000026107.11']
[762, 'ENSMUSG00000099413.1']
[763, 'ENSMUSG00000103424.1']
[764, 'ENSMUSG00000101741.1']
[765, 'ENSMUSG00000018417.14']
[766, 'ENSMUSG00000101724.1']
[767, 'ENSMUSG00000100313.1']
[768, 'ENSMUSG00000100696.1']
[769, 'ENSMUSG00000099135.1']
[770, 'ENSMUSG00000072324.4']
[771, 'ENSMUSG00000062939.11']
[772, 'ENSMUSG00000101628.1']
[773, 'ENSMUSG00000078291.1']
[774, 'ENSMUSG00000109599.1']
[775, 'ENSMUSG00000026104.14']
[776, 'ENSMUSG00000099569.1']
[777, 'ENSMUSG00000026103.14']
[778, 'ENSMUSG00000099648.1']
[779, 'ENSMUSG00000065192.1']
[780, 'ENSMUSG00000002881.14']
[781, 'ENSMUSG00000097833.1']
[782, 'ENSMUSG00000101501.1']
[783, 'ENSMUSG00000100120.1']
[784, 'ENSMUSG00000099878.1']
[785, 'ENSMUSG00000100007.1']
[786, 'ENSMUSG00000043015.15']
[787, 'ENSMUSG00000103630.1']
[788, 'ENSMUSG00000041439.15']
[789, 'ENSMUSG00000100302.1']
[790, 'ENSMUSG00000100230.1']
[791, 'ENSMUSG00000026102.9']
[792, 'ENSMUSG00000041426.12']
[793, 'ENSMUSG00000089802.1']
[794, 'ENSMUSG00000043629.12']
[795, 'ENSMUSG00000026100.6']
[796, 'ENSMUSG00000089334.1']
[797, 'ENSMUSG00000060715.9']
[798, 'ENSMUSG00000026098.13']
[799, 'ENSMUSG00000100763.1']
[800, 'ENSMUSG00000026097.9']
[801, 'ENSMUSG00000100679.1']
[802, 'ENSMUSG00000026096.14']
[803, 'ENSMUSG00000099913.1']
[804, 'ENSMUSG00000101838.6']
[805, 'ENSMUSG00000026095.15']
[806, 'ENSMUSG00000117809.1']
[807, 'ENSMUSG00000100267.1']
[808, 'ENSMUSG00000099450.1']
[809, 'ENSMUSG00000100069.1']
[810, 'ENSMUSG00000096141.2']
[811, 'ENSMUSG00000092657.1']
[812, 'ENSMUSG00000026094.14']
[813, 'ENSMUSG00000102405.1']
[814, 'ENSMUSG00000042807.15']
[815, 'ENSMUSG00000098443.1']
[816, 'ENSMUSG00000087949.1']
[817, 'ENSMUSG00000102868.1']
[818, 'ENSMUSG00000094013.1']
[819, 'ENSMUSG00000025983.11']
[820, 'ENSMUSG00000041303.7']
[821, 'ENSMUSG00000109809.1']
[822, 'ENSMUSG00000073678.4']
[823, 'ENSMUSG00000104136.1']
[824, 'ENSMUSG00000101130.1']
[825, 'ENSMUSG00000052331.14']
[826, 'ENSMUSG00000101674.6']
[827, 'ENSMUSG00000102503.1']
[828, 'ENSMUSG00000089245.1']
[829, 'ENSMUSG00000102642.1']
[830, 'ENSMUSG00000025982.13']
[831, 'ENSMUSG00000103030.1']
[832, 'ENSMUSG00000025981.13']
[833, 'ENSMUSG00000101122.1']
[834, 'ENSMUSG00000025980.14']
[835, 'ENSMUSG00000073676.4']
[836, 'ENSMUSG00000100736.1']
[837, 'ENSMUSG00000089670.1']
[838, 'ENSMUSG00000025979.13']
[839, 'ENSMUSG00000061863.6']
[840, 'ENSMUSG00000025978.14']
[841, 'ENSMUSG00000097649.2']
[842, 'ENSMUSG00000046994.9']
[843, 'ENSMUSG00000025977.15']
[844, 'ENSMUSG00000100215.1']
[845, 'ENSMUSG00000101945.1']
[846, 'ENSMUSG00000101085.1']
[847, 'ENSMUSG00000038349.10']
[848, 'ENSMUSG00000102145.1']
[849, 'ENSMUSG00000100309.1']
[850, 'ENSMUSG00000102831.1']
[851, 'ENSMUSG00000099950.1']
[852, 'ENSMUSG00000102491.1']
[853, 'ENSMUSG00000100372.1']
[854, 'ENSMUSG00000100944.1']
[855, 'ENSMUSG00000101332.1']
[856, 'ENSMUSG00000045336.5']
[857, 'ENSMUSG00000038331.15']
[858, 'ENSMUSG00000087022.4']
[859, 'ENSMUSG00000104310.1']
[860, 'ENSMUSG00000094128.1']
[861, 'ENSMUSG00000099945.1']
[862, 'ENSMUSG00000101429.1']
[863, 'ENSMUSG00000101129.1']
[864, 'ENSMUSG00000097519.2']
[865, 'ENSMUSG00000038323.3']
[866, 'ENSMUSG00000048495.16']
[867, 'ENSMUSG00000025971.6']
[868, 'ENSMUSG00000077776.1']
[869, 'ENSMUSG00000088353.1']
[870, 'ENSMUSG00000101826.1']
[871, 'ENSMUSG00000102685.1']
[872, 'ENSMUSG00000101151.1']
[873, 'ENSMUSG00000038305.15']
[874, 'ENSMUSG00000091283.1']
[875, 'ENSMUSG00000054770.16']
[876, 'ENSMUSG00000026039.9']
[877, 'ENSMUSG00000063558.4']
[878, 'ENSMUSG00000064294.12']
[879, 'ENSMUSG00000089275.1']
[880, 'ENSMUSG00000038242.12']
[881, 'ENSMUSG00000089822.1']
[882, 'ENSMUSG00000079554.2']
[883, 'ENSMUSG00000103839.1']
[884, 'ENSMUSG00000051223.14']
[885, 'ENSMUSG00000026034.17']
[886, 'ENSMUSG00000026035.15']
[887, 'ENSMUSG00000026036.17']
[888, 'ENSMUSG00000026037.14']
[889, 'ENSMUSG00000094245.1']
[890, 'ENSMUSG00000085054.2']
[891, 'ENSMUSG00000038174.14']
[892, 'ENSMUSG00000026032.8']
[893, 'ENSMUSG00000100202.1']
[894, 'ENSMUSG00000099490.1']
[895, 'ENSMUSG00000059647.5']
[896, 'ENSMUSG00000047528.13']
[897, 'ENSMUSG00000102059.1']
[898, 'ENSMUSG00000101046.1']
[899, 'ENSMUSG00000026031.15']
[900, 'ENSMUSG00000100236.1']
[901, 'ENSMUSG00000026029.14']
[902, 'ENSMUSG00000102719.1']
[903, 'ENSMUSG00000099719.1']
[904, 'ENSMUSG00000026028.12']
[905, 'ENSMUSG00000026027.13']
[906, 'ENSMUSG00000072295.7']
[907, 'ENSMUSG00000047383.8']
[908, 'ENSMUSG00000099752.1']
[909, 'ENSMUSG00000077616.1']
[910, 'ENSMUSG00000038079.14']
[911, 'ENSMUSG00000097573.2']
[912, 'ENSMUSG00000079550.9']
[913, 'ENSMUSG00000101586.1']
[914, 'ENSMUSG00000099563.1']
[915, 'ENSMUSG00000026024.14']
[916, 'ENSMUSG00000026023.16']
[917, 'ENSMUSG00000099922.1']
[918, 'ENSMUSG00000104502.1']
[919, 'ENSMUSG00000041075.8']
[920, 'ENSMUSG00000097819.1']
[921, 'ENSMUSG00000047361.16']
[922, 'ENSMUSG00000099811.6']
[923, 'ENSMUSG00000101409.1']
[924, 'ENSMUSG00000026021.15']
[925, 'ENSMUSG00000089276.1']
[926, 'ENSMUSG00000103821.1']
[927, 'ENSMUSG00000101400.1']
[928, 'ENSMUSG00000026020.9']
[929, 'ENSMUSG00000077345.1']
[930, 'ENSMUSG00000077358.1']
[931, 'ENSMUSG00000089512.3']
[932, 'ENSMUSG00000089093.3']
[933, 'ENSMUSG00000067336.6']
[934, 'ENSMUSG00000104052.1']
[935, 'ENSMUSG00000103131.1']
[936, 'ENSMUSG00000041040.12']
[937, 'ENSMUSG00000103696.1']
[938, 'ENSMUSG00000100901.1']
[939, 'ENSMUSG00000026018.12']
[940, 'ENSMUSG00000026019.15']
[941, 'ENSMUSG00000026017.13']
[942, 'ENSMUSG00000082609.1']
[943, 'ENSMUSG00000073664.11']
[944, 'ENSMUSG00000100516.1']
[945, 'ENSMUSG00000049439.13']
[946, 'ENSMUSG00000103822.1']
[947, 'ENSMUSG00000026782.15']
[948, 'ENSMUSG00000026014.15']
[949, 'ENSMUSG00000081562.1']
[950, 'ENSMUSG00000084400.1']
[951, 'ENSMUSG00000082160.1']
[952, 'ENSMUSG00000103215.1']
[953, 'ENSMUSG00000088973.1']
[954, 'ENSMUSG00000084151.1']
[955, 'ENSMUSG00000101188.1']
[956, 'ENSMUSG00000026012.2']
[957, 'ENSMUSG00000086795.1']
[958, 'ENSMUSG00000085965.1']
[959, 'ENSMUSG00000104069.1']
[960, 'ENSMUSG00000083118.1']
[961, 'ENSMUSG00000083355.1']
[962, 'ENSMUSG00000102549.1']
[963, 'ENSMUSG00000026011.13']
[964, 'ENSMUSG00000081382.1']
[965, 'ENSMUSG00000080800.1']
[966, 'ENSMUSG00000026009.14']
[967, 'ENSMUSG00000102561.1']
[968, 'ENSMUSG00000082804.3']
[969, 'ENSMUSG00000082661.1']
[970, 'ENSMUSG00000080785.1']
[971, 'ENSMUSG00000100893.1']
[972, 'ENSMUSG00000085248.2']
[973, 'ENSMUSG00000085447.1']
[974, 'ENSMUSG00000086408.1']
[975, 'ENSMUSG00000089546.1']
[976, 'ENSMUSG00000100965.1']
[977, 'ENSMUSG00000102168.1']
[978, 'ENSMUSG00000100381.1']
[979, 'ENSMUSG00000086009.1']
[980, 'ENSMUSG00000052062.14']
[981, 'ENSMUSG00000103656.1']
[982, 'ENSMUSG00000104402.1']
[983, 'ENSMUSG00000104081.1']
[984, 'ENSMUSG00000085842.7']
[985, 'ENSMUSG00000103002.1']
[986, 'ENSMUSG00000100344.1']
[987, 'ENSMUSG00000101509.1']
[988, 'ENSMUSG00000085019.2']
[989, 'ENSMUSG00000102359.1']
[990, 'ENSMUSG00000085400.1']
[991, 'ENSMUSG00000100750.1']
[992, 'ENSMUSG00000081950.1']
[993, 'ENSMUSG00000084333.1']
[994, 'ENSMUSG00000025969.15']
[995, 'ENSMUSG00000100811.1']
[996, 'ENSMUSG00000103032.1']
[997, 'ENSMUSG00000100426.1']
[998, 'ENSMUSG00000040865.15']
[999, 'ENSMUSG00000104991.1']
[1000, 'ENSMUSG00000088953.1']
[1001, 'ENSMUSG00000081617.1']
[1002, 'ENSMUSG00000081429.1']
[1003, 'ENSMUSG00000084799.7']
[1004, 'ENSMUSG00000101599.1']
[1005, 'ENSMUSG00000025968.16']
[1006, 'ENSMUSG00000077884.2']
[1007, 'ENSMUSG00000025967.16']
[1008, 'ENSMUSG00000098850.1']
[1009, 'ENSMUSG00000064612.2']
[1010, 'ENSMUSG00000105060.1']
[1011, 'ENSMUSG00000064602.1']
[1012, 'ENSMUSG00000046856.13']
[1013, 'ENSMUSG00000094290.2']
[1014, 'ENSMUSG00000086730.2']
[1015, 'ENSMUSG00000102536.1']
[1016, 'ENSMUSG00000087561.7']
[1017, 'ENSMUSG00000092705.1']
[1018, 'ENSMUSG00000027520.16']
[1019, 'ENSMUSG00000094214.1']
[1020, 'ENSMUSG00000083039.1']
[1021, 'ENSMUSG00000081643.1']
[1022, 'ENSMUSG00000025964.15']
[1023, 'ENSMUSG00000087823.1']
[1024, 'ENSMUSG00000115378.1']
[1025, 'ENSMUSG00000069085.5']
[1026, 'ENSMUSG00000083066.1']
[1027, 'ENSMUSG00000025963.5']
[1028, 'ENSMUSG00000025962.15']
[1029, 'ENSMUSG00000025961.1']
[1030, 'ENSMUSG00000080817.1']
[1031, 'ENSMUSG00000082373.2']
[1032, 'ENSMUSG00000044689.5']
[1033, 'ENSMUSG00000025959.13']
[1034, 'ENSMUSG00000098487.1']
[1035, 'ENSMUSG00000086836.1']
[1036, 'ENSMUSG00000086721.2']
[1037, 'ENSMUSG00000101895.1']
[1038, 'ENSMUSG00000093228.1']
[1039, 'ENSMUSG00000099658.1']
[1040, 'ENSMUSG00000025958.14']
[1041, 'ENSMUSG00000025956.10']
[1042, 'ENSMUSG00000101832.1']
[1043, 'ENSMUSG00000100437.1']
[1044, 'ENSMUSG00000087213.2']
[1045, 'ENSMUSG00000070871.10']
[1046, 'ENSMUSG00000045005.9']
[1047, 'ENSMUSG00000102140.1']
[1048, 'ENSMUSG00000051344.13']
[1049, 'ENSMUSG00000097264.1']
[1050, 'ENSMUSG00000084416.3']
[1051, 'ENSMUSG00000077471.1']
[1052, 'ENSMUSG00000025955.13']
[1053, 'ENSMUSG00000090042.1']
[1054, 'ENSMUSG00000070870.6']
[1055, 'ENSMUSG00000067299.11']
[1056, 'ENSMUSG00000025952.15']
[1057, 'ENSMUSG00000073658.4']
[1058, 'ENSMUSG00000100774.1']
[1059, 'ENSMUSG00000044429.8']
[1060, 'ENSMUSG00000100846.1']
[1061, 'ENSMUSG00000044816.10']
[1062, 'ENSMUSG00000025950.16']
[1063, 'ENSMUSG00000025949.16']
[1064, 'ENSMUSG00000025946.13']
[1065, 'ENSMUSG00000100503.1']
[1066, 'ENSMUSG00000100504.1']
[1067, 'ENSMUSG00000099383.1']
[1068, 'ENSMUSG00000100340.1']
[1069, 'ENSMUSG00000100439.1']
[1070, 'ENSMUSG00000099819.1']
[1071, 'ENSMUSG00000082565.1']
[1072, 'ENSMUSG00000082774.1']
[1073, 'ENSMUSG00000025945.11']
[1074, 'ENSMUSG00000081623.1']
[1075, 'ENSMUSG00000083242.1']
[1076, 'ENSMUSG00000083289.1']
[1077, 'ENSMUSG00000015222.18']
[1078, 'ENSMUSG00000088850.1']
[1079, 'ENSMUSG00000073656.4']
[1080, 'ENSMUSG00000065694.1']
[1081, 'ENSMUSG00000055567.18']
[1082, 'ENSMUSG00000103375.1']
[1083, 'ENSMUSG00000026005.15']
[1084, 'ENSMUSG00000026004.15']
[1085, 'ENSMUSG00000102559.1']
[1086, 'ENSMUSG00000102374.1']
[1087, 'ENSMUSG00000102776.1']
[1088, 'ENSMUSG00000082057.1']
[1089, 'ENSMUSG00000103706.1']
[1090, 'ENSMUSG00000103756.1']
[1091, 'ENSMUSG00000103382.1']
[1092, 'ENSMUSG00000103553.1']
[1093, 'ENSMUSG00000026003.5']
[1094, 'ENSMUSG00000082769.3']
[1095, 'ENSMUSG00000089420.2']
[1096, 'ENSMUSG00000077328.1']
[1097, 'ENSMUSG00000061816.15']
[1098, 'ENSMUSG00000094191.1']
[1099, 'ENSMUSG00000082212.1']
[1100, 'ENSMUSG00000026000.16']
[1101, 'ENSMUSG00000025991.8']
[1102, 'ENSMUSG00000086204.1']
[1103, 'ENSMUSG00000077745.1']
[1104, 'ENSMUSG00000082473.1']
[1105, 'ENSMUSG00000095282.1']
[1106, 'ENSMUSG00000085075.1']
[1107, 'ENSMUSG00000104395.1']
[1108, 'ENSMUSG00000096031.1']
[1109, 'ENSMUSG00000087329.3']
[1110, 'ENSMUSG00000062209.15']
[1111, 'ENSMUSG00000102449.1']
[1112, 'ENSMUSG00000083795.1']
[1113, 'ENSMUSG00000080539.1']
[1114, 'ENSMUSG00000103307.1']
[1115, 'ENSMUSG00000104508.1']
[1116, 'ENSMUSG00000103642.1']
[1117, 'ENSMUSG00000103809.1']
[1118, 'ENSMUSG00000087514.1']
[1119, 'ENSMUSG00000084332.1']
[1120, 'ENSMUSG00000101387.1']
[1121, 'ENSMUSG00000099804.1']
[1122, 'ENSMUSG00000100354.1']
[1123, 'ENSMUSG00000101156.1']
[1124, 'ENSMUSG00000025997.13']
[1125, 'ENSMUSG00000100815.1']
[1126, 'ENSMUSG00000099954.1']
[1127, 'ENSMUSG00000103402.1']
[1128, 'ENSMUSG00000053153.14']
[1129, 'ENSMUSG00000089345.1']
[1130, 'ENSMUSG00000080524.1']
[1131, 'ENSMUSG00000101730.1']
[1132, 'ENSMUSG00000103052.1']
[1133, 'ENSMUSG00000104287.1']
[1134, 'ENSMUSG00000075952.1']
[1135, 'ENSMUSG00000045648.15']
[1136, 'ENSMUSG00000026196.7']
[1137, 'ENSMUSG00000089965.1']
[1138, 'ENSMUSG00000101551.1']
[1139, 'ENSMUSG00000050296.14']
[1140, 'ENSMUSG00000101617.1']
[1141, 'ENSMUSG00000026192.13']
[1142, 'ENSMUSG00000026193.15']
[1143, 'ENSMUSG00000073652.10']
[1144, 'ENSMUSG00000101834.1']
[1145, 'ENSMUSG00000100319.1']
[1146, 'ENSMUSG00000102689.1']
[1147, 'ENSMUSG00000099707.6']
[1148, 'ENSMUSG00000101211.1']
[1149, 'ENSMUSG00000101848.1']
[1150, 'ENSMUSG00000101764.1']
[1151, 'ENSMUSG00000059483.5']
[1152, 'ENSMUSG00000101496.1']
[1153, 'ENSMUSG00000102123.1']
[1154, 'ENSMUSG00000039395.8']
[1155, 'ENSMUSG00000094655.1']
[1156, 'ENSMUSG00000094050.1']
[1157, 'ENSMUSG00000093956.1']
[1158, 'ENSMUSG00000093843.1']
[1159, 'ENSMUSG00000026189.13']
[1160, 'ENSMUSG00000026188.11']
[1161, 'ENSMUSG00000026187.9']
[1162, 'ENSMUSG00000039372.5']
[1163, 'ENSMUSG00000085812.1']
[1164, 'ENSMUSG00000039354.16']
[1165, 'ENSMUSG00000110712.1']
[1166, 'ENSMUSG00000039342.5']
[1167, 'ENSMUSG00000110487.1']
[1168, 'ENSMUSG00000110596.1']
[1169, 'ENSMUSG00000046330.10']
[1170, 'ENSMUSG00000039323.18']
[1171, 'ENSMUSG00000026185.8']
[1172, 'ENSMUSG00000101968.6']
[1173, 'ENSMUSG00000026182.6']
[1174, 'ENSMUSG00000102266.1']
[1175, 'ENSMUSG00000101112.1']
[1176, 'ENSMUSG00000100697.1']
[1177, 'ENSMUSG00000099877.6']
[1178, 'ENSMUSG00000098697.1']
[1179, 'ENSMUSG00000101812.1']
[1180, 'ENSMUSG00000100044.1']
[1181, 'ENSMUSG00000100444.1']
[1182, 'ENSMUSG00000100429.1']
[1183, 'ENSMUSG00000100301.6']
[1184, 'ENSMUSG00000101344.1']
[1185, 'ENSMUSG00000088666.1']
[1186, 'ENSMUSG00000098504.1']
[1187, 'ENSMUSG00000055322.16']
[1188, 'ENSMUSG00000061815.11']
[1189, 'ENSMUSG00000026180.8']
[1190, 'ENSMUSG00000048480.5']
[1191, 'ENSMUSG00000087820.1']
[1192, 'ENSMUSG00000094768.1']
[1193, 'ENSMUSG00000006304.14']
[1194, 'ENSMUSG00000064272.3']
[1195, 'ENSMUSG00000006299.13']
[1196, 'ENSMUSG00000101503.1']
[1197, 'ENSMUSG00000026179.14']
[1198, 'ENSMUSG00000103013.1']
[1199, 'ENSMUSG00000006301.17']
[1200, 'ENSMUSG00000099931.1']
[1201, 'ENSMUSG00000103403.1']
[1202, 'ENSMUSG00000073650.8']
[1203, 'ENSMUSG00000026177.11']
[1204, 'ENSMUSG00000026176.13']
[1205, 'ENSMUSG00000065468.1']
[1206, 'ENSMUSG00000026175.12']
[1207, 'ENSMUSG00000033364.13']
[1208, 'ENSMUSG00000103227.1']
[1209, 'ENSMUSG00000026174.9']
[1210, 'ENSMUSG00000026173.15']
[1211, 'ENSMUSG00000026135.17']
[1212, 'ENSMUSG00000093155.1']
[1213, 'ENSMUSG00000026172.12']
[1214, 'ENSMUSG00000026171.12']
[1215, 'ENSMUSG00000033276.18']
[1216, 'ENSMUSG00000033257.14']
[1217, 'ENSMUSG00000026170.6']
[1218, 'ENSMUSG00000006542.13']
[1219, 'ENSMUSG00000098351.1']
[1220, 'ENSMUSG00000033227.7']
[1221, 'ENSMUSG00000099472.1']
[1222, 'ENSMUSG00000026167.14']
[1223, 'ENSMUSG00000089964.1']
[1224, 'ENSMUSG00000090071.4']
[1225, 'ENSMUSG00000055197.4']
[1226, 'ENSMUSG00000006546.3']
[1227, 'ENSMUSG00000065616.3']
[1228, 'ENSMUSG00000047021.14']
[1229, 'ENSMUSG00000089653.1']
[1230, 'ENSMUSG00000006538.12']
[1231, 'ENSMUSG00000103145.1']
[1232, 'ENSMUSG00000026162.7']
[1233, 'ENSMUSG00000026205.8']
[1234, 'ENSMUSG00000033159.14']
[1235, 'ENSMUSG00000049339.16']
[1236, 'ENSMUSG00000026197.12']
[1237, 'ENSMUSG00000026198.15']
[1238, 'ENSMUSG00000099519.1']
[1239, 'ENSMUSG00000033124.16']
[1240, 'ENSMUSG00000026199.17']
[1241, 'ENSMUSG00000026200.13']
[1242, 'ENSMUSG00000099204.2']
[1243, 'ENSMUSG00000026201.12']
[1244, 'ENSMUSG00000026202.13']
[1245, 'ENSMUSG00000096094.2']
[1246, 'ENSMUSG00000118482.1']
[1247, 'ENSMUSG00000026203.16']
[1248, 'ENSMUSG00000026204.15']
[1249, 'ENSMUSG00000101840.1']
[1250, 'ENSMUSG00000033061.15']
[1251, 'ENSMUSG00000100556.1']
[1252, 'ENSMUSG00000026209.15']
[1253, 'ENSMUSG00000026208.9']
[1254, 'ENSMUSG00000085653.7']
[1255, 'ENSMUSG00000026207.16']
[1256, 'ENSMUSG00000086053.1']
[1257, 'ENSMUSG00000033021.16']
[1258, 'ENSMUSG00000033007.15']
[1259, 'ENSMUSG00000102605.1']
[1260, 'ENSMUSG00000032997.16']
[1261, 'ENSMUSG00000026211.17']
[1262, 'ENSMUSG00000051703.14']
[1263, 'ENSMUSG00000032968.4']
[1264, 'ENSMUSG00000082745.1']
[1265, 'ENSMUSG00000026213.15']
[1266, 'ENSMUSG00000082059.1']
[1267, 'ENSMUSG00000006576.16']
[1268, 'ENSMUSG00000083244.1']
[1269, 'ENSMUSG00000082528.1']
[1270, 'ENSMUSG00000082012.1']
[1271, 'ENSMUSG00000099996.1']
[1272, 'ENSMUSG00000101763.1']
[1273, 'ENSMUSG00000100827.1']
[1274, 'ENSMUSG00000100553.6']
[1275, 'ENSMUSG00000098611.1']
[1276, 'ENSMUSG00000100534.1']
[1277, 'ENSMUSG00000102904.1']
[1278, 'ENSMUSG00000089326.1']
[1279, 'ENSMUSG00000026235.14']
[1280, 'ENSMUSG00000099141.1']
[1281, 'ENSMUSG00000101849.1']
[1282, 'ENSMUSG00000101506.1']
[1283, 'ENSMUSG00000065215.1']
[1284, 'ENSMUSG00000102052.1']
[1285, 'ENSMUSG00000004872.15']
[1286, 'ENSMUSG00000118426.1']
[1287, 'ENSMUSG00000032908.9']
[1288, 'ENSMUSG00000099561.1']
[1289, 'ENSMUSG00000102945.1']
[1290, 'ENSMUSG00000026245.16']
[1291, 'ENSMUSG00000101798.1']
[1292, 'ENSMUSG00000104018.1']
[1293, 'ENSMUSG00000090486.2']
[1294, 'ENSMUSG00000012187.13']
[1295, 'ENSMUSG00000099364.1']
[1296, 'ENSMUSG00000100562.1']
[1297, 'ENSMUSG00000032883.15']
[1298, 'ENSMUSG00000079470.8']
[1299, 'ENSMUSG00000099377.1']
[1300, 'ENSMUSG00000099706.1']
[1301, 'ENSMUSG00000047330.8']
[1302, 'ENSMUSG00000101324.1']
[1303, 'ENSMUSG00000072978.3']
[1304, 'ENSMUSG00000050711.7']
[1305, 'ENSMUSG00000099562.1']
[1306, 'ENSMUSG00000077782.1']
[1307, 'ENSMUSG00000054702.14']
[1308, 'ENSMUSG00000102235.1']
[1309, 'ENSMUSG00000073643.11']
[1310, 'ENSMUSG00000104497.1']
[1311, 'ENSMUSG00000026248.9']
[1312, 'ENSMUSG00000026249.10']
[1313, 'ENSMUSG00000067106.6']
[1314, 'ENSMUSG00000100397.1']
[1315, 'ENSMUSG00000099753.1']
[1316, 'ENSMUSG00000096297.1']
[1317, 'ENSMUSG00000102518.1']
[1318, 'ENSMUSG00000099552.1']
[1319, 'ENSMUSG00000043230.2']
[1320, 'ENSMUSG00000101257.1']
[1321, 'ENSMUSG00000103404.1']
[1322, 'ENSMUSG00000004364.14']
[1323, 'ENSMUSG00000103076.1']
[1324, 'ENSMUSG00000103525.1']
[1325, 'ENSMUSG00000101722.1']
[1326, 'ENSMUSG00000090637.2']
[1327, 'ENSMUSG00000101483.1']
[1328, 'ENSMUSG00000110100.1']
[1329, 'ENSMUSG00000038608.15']
[1330, 'ENSMUSG00000103192.1']
[1331, 'ENSMUSG00000104488.1']
[1332, 'ENSMUSG00000102721.1']
[1333, 'ENSMUSG00000099949.1']
[1334, 'ENSMUSG00000099918.1']
[1335, 'ENSMUSG00000054976.14']
[1336, 'ENSMUSG00000104029.1']
[1337, 'ENSMUSG00000101986.1']
[1338, 'ENSMUSG00000087008.4']
[1339, 'ENSMUSG00000100561.1']
[1340, 'ENSMUSG00000103571.1']
[1341, 'ENSMUSG00000098797.1']
[1342, 'ENSMUSG00000055980.2']
[1343, 'ENSMUSG00000022591.5']
[1344, 'ENSMUSG00000026142.15']
[1345, 'ENSMUSG00000104493.1']
[1346, 'ENSMUSG00000100786.1']
[1347, 'ENSMUSG00000096779.1']
[1348, 'ENSMUSG00000067158.9']
[1349, 'ENSMUSG00000079465.8']
[1350, 'ENSMUSG00000065055.1']
[1351, 'ENSMUSG00000097564.2']
[1352, 'ENSMUSG00000026150.14']
[1353, 'ENSMUSG00000101450.1']
[1354, 'ENSMUSG00000026149.2']
[1355, 'ENSMUSG00000114299.1']
[1356, 'ENSMUSG00000099771.1']
[1357, 'ENSMUSG00000102280.1']
[1358, 'ENSMUSG00000100170.1']
[1359, 'ENSMUSG00000100744.1']
[1360, 'ENSMUSG00000093782.1']
[1361, 'ENSMUSG00000026159.13']
[1362, 'ENSMUSG00000113880.1']
[1363, 'ENSMUSG00000113973.1']
[1364, 'ENSMUSG00000113846.1']
[1365, 'ENSMUSG00000113084.1']
[1366, 'ENSMUSG00000113925.1']
[1367, 'ENSMUSG00000114011.1']
[1368, 'ENSMUSG00000113097.1']
[1369, 'ENSMUSG00000101784.1']
[1370, 'ENSMUSG00000038496.16']
[1371, 'ENSMUSG00000100432.1']
[1372, 'ENSMUSG00000100190.1']
[1373, 'ENSMUSG00000113267.1']
[1374, 'ENSMUSG00000104423.1']
[1375, 'ENSMUSG00000101315.1']
[1376, 'ENSMUSG00000099691.1']
[1377, 'ENSMUSG00000026166.14']
[1378, 'ENSMUSG00000101173.1']
